"COU","Country","SER","Service","EXP","Expression","MEASURE","Measure","PAR","Partner","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAN","Canada","2014","2014","USD","US Dollar","6","Millions",,,57.1,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,82.4,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","ALB","Albania","2014","2014","USD","US Dollar","6","Millions",,,-5.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLE","Sierra Leone","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GIB","Gibraltar","2014","2014","USD","US Dollar","6","Millions",,,-1.6,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBR","Liberia","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","MNE","Montenegro","2014","2014","USD","US Dollar","6","Millions",,,-2.5,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","BMU","Bermuda","2014","2014","USD","US Dollar","6","Millions",,,713.4,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","TZA","Tanzania","2014","2014","USD","US Dollar","6","Millions",,,-37.6,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SRB","Serbia","2014","2014","USD","US Dollar","6","Millions",,,13.3,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRO","Faeroe Islands","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","COD","Democratic Republic of the Congo","2014","2014","USD","US Dollar","6","Millions",,,62.4,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","MKD","North Macedonia","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-2173.4,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLB","Solomon Islands","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","ERI","Eritrea","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,-123.6,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUW","Curaçao","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","ATG","Antigua and Barbuda","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARM","Armenia","2014","2014","USD","US Dollar","6","Millions",,,2.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","KEN","Kenya","2014","2014","USD","US Dollar","6","Millions",,,-73.1,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,74.5,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","HND","Honduras","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","COM","Comoros","2014","2014","USD","US Dollar","6","Millions",,,-1.6,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","VEN","Venezuela","2014","2014","USD","US Dollar","6","Millions",,,6.6,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","TKM","Turkmenistan","2014","2014","USD","US Dollar","6","Millions",,,6.6,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUW","Curaçao","2014","2014","USD","US Dollar","6","Millions",,,6.2,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISR","Israel","2014","2014","USD","US Dollar","6","Millions",,,146.1,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,-45.2,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","SGP","Singapore","2014","2014","USD","US Dollar","6","Millions",,,376,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,1414.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,152.8,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MYS","Malaysia","2014","2014","USD","US Dollar","6","Millions",,,-625.7,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","MYS","Malaysia","2014","2014","USD","US Dollar","6","Millions",,,26.6,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAK","Pakistan","2014","2014","USD","US Dollar","6","Millions",,,23.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","MSR","Montserrat","2014","2014","USD","US Dollar","6","Millions",,,-2.7,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAN","Panama","2014","2014","USD","US Dollar","6","Millions",,,-371,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRC","Greece","2014","2014","USD","US Dollar","6","Millions",,,-66.1,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LTU","Lithuania","2014","2014","USD","US Dollar","6","Millions",,,39.1,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRY","Paraguay","2014","2014","USD","US Dollar","6","Millions",,,0,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLR","Belarus","2014","2014","USD","US Dollar","6","Millions",,,2.7,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,-461,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,45.2,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,45.2,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GMB","Gambia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRN","Brunei Darussalam","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","BOL","Bolivia","2014","2014","USD","US Dollar","6","Millions",,,8,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,565.9,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MMR","Myanmar","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ATG","Antigua and Barbuda","2014","2014","USD","US Dollar","6","Millions",,,1.9,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LVA","Latvia","2014","2014","USD","US Dollar","6","Millions",,,-26.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","MWI","Malawi","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,42.5,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,-358.7,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","GIN","Guinea","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,-31.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","SMR","San Marino","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,70.4,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","GHA","Ghana","2014","2014","USD","US Dollar","6","Millions",,,4,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,139.5,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRT","Portugal","2014","2014","USD","US Dollar","6","Millions",,,36.1,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRD","Grenada","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CMR","Cameroon","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","ROU","Romania","2014","2014","USD","US Dollar","6","Millions",,,-706.8,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRK","Korea, Democratic People's Republic of","2014","2014","USD","US Dollar","6","Millions",,,1.6,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,876.8,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,-930,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,419.7,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYM","Cayman Islands","2014","2014","USD","US Dollar","6","Millions",,,63.8,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-405.2,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","BIH","Bosnia and Herzegovina","2014","2014","USD","US Dollar","6","Millions",,,9.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUN","Tunisia","2014","2014","USD","US Dollar","6","Millions",,,-512.8,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDG","Madagascar","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZMB","Zambia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","NAM","Namibia","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,17.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","VEN","Venezuela","2014","2014","USD","US Dollar","6","Millions",,,-9.8,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SGP","Singapore","2014","2014","USD","US Dollar","6","Millions",,,9.4,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","OMN","Oman","2014","2014","USD","US Dollar","6","Millions",,,183.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,56.3,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,116.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","GAB","Gabon","2014","2014","USD","US Dollar","6","Millions",,,50.5,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","UGA","Uganda","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,2,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAN","Canada","2014","2014","USD","US Dollar","6","Millions",,,-215.2,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,4,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRQ","Iraq","2014","2014","USD","US Dollar","6","Millions",,,42.5,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","DOM","Dominican Republic","2014","2014","USD","US Dollar","6","Millions",,,-385.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","NZL","New Zealand","2014","2014","USD","US Dollar","6","Millions",,,37.2,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MRT","Mauritania","2014","2014","USD","US Dollar","6","Millions",,,10.6,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUB","Cuba","2014","2014","USD","US Dollar","6","Millions",,,-2.7,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SSD","South Sudan","2014","2014","USD","US Dollar","6","Millions",,,0,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KWT","Kuwait","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","MHL","Marshall Islands","2014","2014","USD","US Dollar","6","Millions",,,-146.2,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","JOR","Jordan","2014","2014","USD","US Dollar","6","Millions",,,10.6,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,-236.5,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBR","Liberia","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBN","Lebanon","2014","2014","USD","US Dollar","6","Millions",,,108.9,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRA","France","2014","2014","USD","US Dollar","6","Millions",,,-219.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","BOL","Bolivia","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LSO","Lesotho","2014","2014","USD","US Dollar","6","Millions",,,0,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","TZA","Tanzania","2014","2014","USD","US Dollar","6","Millions",,,-130.2,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAK","Pakistan","2014","2014","USD","US Dollar","6","Millions",,,118.2,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SAU","Saudi Arabia","2014","2014","USD","US Dollar","6","Millions",,,90.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","KNA","Saint Kitts and Nevis","2014","2014","USD","US Dollar","6","Millions",,,4,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,502.7,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYP","Cyprus","2014","2014","USD","US Dollar","6","Millions",,,58.2,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","COD","Democratic Republic of the Congo","2014","2014","USD","US Dollar","6","Millions",,,136.8,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","URY","Uruguay","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","PCN","Pitcairn","2014","2014","USD","US Dollar","6","Millions",,,-1.1,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLV","El Salvador","2014","2014","USD","US Dollar","6","Millions",,,0,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","GUY","Guyana","2014","2014","USD","US Dollar","6","Millions",,,13.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,55.8,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRN","Brunei Darussalam","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","ATG","Antigua and Barbuda","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","COL","Colombia","2014","2014","USD","US Dollar","6","Millions",,,34.5,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBN","Lebanon","2014","2014","USD","US Dollar","6","Millions",,,106,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ETH","Ethiopia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MUS","Mauritius","2014","2014","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KEN","Kenya","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
