country1,country2,value
sierraleone,wsamoa,33
sierraleone,yemen,39
sierraleone,yugoslaviaserb,34
sierraleone,zaire,56
sierraleone,zambia,68
sierraleone,zanzibar,1
sierraleone,zimbabwe,62
singapore,afghanistan,28
singapore,albania,28
singapore,algeria,32
singapore,andorra,11
singapore,angola,29
singapore,antiguabarbuda,24
singapore,argentina,35
singapore,armenia,25
singapore,australia,48
singapore,austria,33
singapore,azerbaijan,28
singapore,baden,1
singapore,bahamas,30
singapore,bahrain,32
singapore,bangladesh,47
singapore,barbados,25
singapore,bavariaelect,1
singapore,belarus,26
singapore,belgium,37
singapore,belize,30
singapore,benin,29
singapore,bhutan,29
singapore,bolivia,28
singapore,bosnia,26
singapore,botswana,26
singapore,brazil,31
singapore,brunei,42
singapore,bulgaria,33
singapore,burkinafaso,28
singapore,burundi,24
singapore,car,21
singapore,cambodia,43
singapore,cameroon,37
singapore,canada,37
singapore,capeverde,26
singapore,chad,24
singapore,chile,34
singapore,china,53
singapore,colombia,34
singapore,comoros,26
singapore,congobrazz,27
singapore,costarica,30
singapore,croatia,34
singapore,cuba,27
singapore,cyprus,33
singapore,czechrep,28
singapore,denmark,37
singapore,djibouti,21
singapore,domrepublic,30
singapore,dominica,25
singapore,etimor,19
singapore,ecuador,32
singapore,egypt,33
singapore,elsalvador,23
singapore,eqguinea,21
singapore,eritrea,21
singapore,estonia,30
singapore,ethiopia,24
singapore,fyromacedonia,23
singapore,fiji,37
singapore,finland,38
singapore,france,38
singapore,gabon,27
singapore,gambia,29
singapore,georgia,30
singapore,germany,32
singapore,ghana,33
singapore,greece,32
singapore,grenada,23
singapore,guatemala,28
singapore,guinea,27
singapore,guineabissau,23
singapore,guyana,27
singapore,haiti,26
singapore,hanover,1
singapore,hessegrand,1
singapore,honduras,28
singapore,hungary,30
singapore,iceland,33
singapore,india,54
singapore,indonesia,54
singapore,iran,40
singapore,iraq,31
singapore,ireland,34
singapore,israel,31
singapore,italy,36
singapore,ivorycoast,30
singapore,jamaica,30
singapore,japan,50
singapore,jordan,31
singapore,kazakhstan,25
singapore,kenya,38
singapore,kiribati,19
singapore,kosovo,4
singapore,kuwait,32
singapore,kyrgyzstan,25
singapore,laos,42
singapore,latvia,29
singapore,lebanon,28
singapore,lesotho,25
singapore,liberia,24
singapore,libya,26
singapore,liechtenstein,12
singapore,lithuania,29
singapore,luxembourg,31
singapore,madagascar,29
singapore,malawi,26
singapore,malaysia,58
singapore,maldives,32
singapore,mali,25
singapore,malta,29
singapore,marshallis,21
singapore,mauritania,30
singapore,mauritius,37
singapore,mexico,35
singapore,micronesiafs,20
singapore,modena,1
singapore,moldova,26
singapore,monaco,21
singapore,mongolia,40
singapore,morocco,33
singapore,montenegro,28
singapore,mozambique,33
singapore,myanmar,39
singapore,namibia,30
singapore,nauru,17
singapore,nepal,38
singapore,netherlands,36
singapore,newzealand,45
singapore,nicaragua,30
singapore,niger,26
singapore,nigeria,35
singapore,nokorea,25
singapore,norway,38
singapore,nyemen,1
singapore,oman,32
singapore,pakistan,48
singapore,palau,18
singapore,panama,30
singapore,papalstates,1
singapore,papuanewguinea,41
singapore,paraguay,25
singapore,parma,1
singapore,peru,36
singapore,philippines,56
singapore,poland,33
singapore,portugal,36
singapore,qatar,31
singapore,romania,33
singapore,russia,38
singapore,rwanda,24
singapore,syemen,1
singapore,sanmarino,14
singapore,saotome,21
singapore,saudiarabia,36
singapore,saxony,1
singapore,senegal,34
singapore,seychelles,27
singapore,sierraleone,32
singapore,slovakia,29
singapore,slovenia,31
singapore,soafrica,39
singapore,sokorea,51
singapore,sosudan,14
singapore,solomonis,24
singapore,somalia,23
singapore,spain,36
singapore,srilanka,48
singapore,stkitts,22
singapore,stlucia,23
singapore,stvincent,20
singapore,sudan,28
singapore,suriname,25
singapore,swaziland,28
singapore,sweden,36
singapore,switzerland,35
singapore,syria,27
singapore,taiwan,7
singapore,tajikistan,21
singapore,tanzania,33
singapore,thailand,55
singapore,togo,30
singapore,tonga,29
singapore,trinidad,31
singapore,tunisia,33
singapore,turkey,36
singapore,turkmenistan,23
singapore,tuvalu,20
singapore,uae,35
singapore,uk,38
singapore,usa,35
singapore,uganda,31
singapore,ukraine,30
singapore,uruguay,30
singapore,uzbekistan,24
singapore,vanuatu,28
singapore,venezuela,32
singapore,vietnam,45
singapore,wsamoa,27
singapore,yemen,31
singapore,yugoslaviaserb,31
singapore,zaire,27
singapore,zambia,28
singapore,zimbabwe,27
slovakia,afghanistan,23
slovakia,albania,46
slovakia,algeria,38
slovakia,andorra,19
slovakia,angola,34
slovakia,antiguabarbuda,30
slovakia,argentina,43
slovakia,armenia,34
slovakia,australia,48
slovakia,austria,71
slovakia,azerbaijan,37
slovakia,bahamas,35
slovakia,bahrain,30
slovakia,bangladesh,33
slovakia,barbados,32
slovakia,belarus,38
slovakia,belgium,70
slovakia,belize,36
slovakia,benin,39
slovakia,bhutan,20
slovakia,bolivia,33
slovakia,bosnia,43
slovakia,botswana,32
slovakia,brazil,42
slovakia,brunei,24
slovakia,bulgaria,71
slovakia,burkinafaso,38
slovakia,burundi,32
slovakia,car,32
slovakia,cambodia,33
slovakia,cameroon,44
slovakia,canada,46
slovakia,capeverde,31
slovakia,chad,33
slovakia,chile,41
slovakia,china,41
slovakia,colombia,40
slovakia,comoros,31
slovakia,congobrazz,40
slovakia,costarica,36
slovakia,croatia,66
slovakia,cuba,33
slovakia,cyprus,52
slovakia,czechrep,75
slovakia,denmark,68
slovakia,djibouti,31
slovakia,domrepublic,40
slovakia,dominica,31
slovakia,etimor,19
slovakia,ecuador,37
slovakia,egypt,38
slovakia,elsalvador,27
slovakia,eqguinea,27
slovakia,eritrea,28
slovakia,estonia,59
slovakia,ethiopia,29
slovakia,fyromacedonia,44
slovakia,fiji,34
slovakia,finland,70
slovakia,france,71
slovakia,gabon,41
slovakia,gambia,34
slovakia,georgia,40
slovakia,germany,69
slovakia,ghana,41
slovakia,greece,70
slovakia,grenada,30
slovakia,guatemala,33
slovakia,guinea,38
slovakia,guineabissau,30
slovakia,guyana,34
slovakia,haiti,33
slovakia,honduras,33
slovakia,hungary,72
slovakia,iceland,46
slovakia,india,41
slovakia,indonesia,35
slovakia,iran,33
slovakia,iraq,27
slovakia,ireland,63
slovakia,israel,47
slovakia,italy,72
slovakia,ivorycoast,41
slovakia,jamaica,32
slovakia,japan,45
slovakia,jordan,35
slovakia,kazakhstan,34
slovakia,kenya,42
slovakia,kiribati,20
slovakia,kosovo,4
slovakia,kuwait,29
slovakia,kyrgyzstan,31
slovakia,laos,28
slovakia,latvia,59
slovakia,lebanon,31
slovakia,lesotho,32
slovakia,liberia,34
slovakia,libya,28
slovakia,liechtenstein,19
slovakia,lithuania,60
slovakia,luxembourg,63
slovakia,madagascar,39
slovakia,malawi,34
slovakia,malaysia,38
slovakia,maldives,26
slovakia,mali,35
slovakia,malta,59
slovakia,marshallis,20
slovakia,mauritania,36
slovakia,mauritius,40
slovakia,mexico,44
slovakia,micronesiafs,14
slovakia,moldova,43
slovakia,monaco,31
slovakia,mongolia,37
slovakia,morocco,41
slovakia,montenegro,41
slovakia,mozambique,35
slovakia,myanmar,25
slovakia,namibia,36
slovakia,nauru,18
slovakia,nepal,31
slovakia,netherlands,71
slovakia,newzealand,44
slovakia,nicaragua,34
slovakia,niger,34
slovakia,nigeria,41
slovakia,nokorea,21
slovakia,norway,61
slovakia,oman,30
slovakia,pakistan,36
slovakia,palau,16
slovakia,panama,37
slovakia,papuanewguinea,35
slovakia,paraguay,34
slovakia,peru,40
slovakia,philippines,37
slovakia,poland,70
slovakia,portugal,70
slovakia,qatar,30
slovakia,romania,70
slovakia,russia,54
slovakia,rwanda,31
slovakia,sanmarino,24
slovakia,saotome,27
slovakia,saudiarabia,35
slovakia,senegal,39
slovakia,seychelles,34
slovakia,sierraleone,35
slovakia,singapore,29
slovakia,slovenia,68
slovakia,soafrica,48
slovakia,sokorea,46
slovakia,sosudan,15
slovakia,solomonis,25
slovakia,somalia,25
slovakia,spain,71
slovakia,srilanka,33
slovakia,stkitts,29
slovakia,stlucia,31
slovakia,stvincent,29
slovakia,sudan,35
slovakia,suriname,33
slovakia,swaziland,35
slovakia,sweden,69
slovakia,switzerland,61
slovakia,syria,28
slovakia,taiwan,2
slovakia,tajikistan,29
slovakia,tanzania,40
slovakia,thailand,37
slovakia,togo,41
slovakia,tonga,26
slovakia,trinidad,37
slovakia,tunisia,41
slovakia,turkey,55
slovakia,turkmenistan,29
slovakia,tuvalu,23
slovakia,twosicilies,1
slovakia,uae,33
slovakia,uk,68
slovakia,usa,42
slovakia,uganda,37
slovakia,ukraine,48
slovakia,uruguay,39
slovakia,uzbekistan,34
slovakia,vanuatu,30
slovakia,venezuela,37
slovakia,vietnam,33
slovakia,wgermany,1
slovakia,wsamoa,27
slovakia,yemen,31
slovakia,yugoslaviaserb,54
slovakia,zaire,35
slovakia,zambia,36
slovakia,zimbabwe,35
slovenia,afghanistan,25
slovenia,albania,49
slovenia,algeria,44
slovenia,andorra,19
slovenia,angola,37
slovenia,antiguabarbuda,31
slovenia,argentina,46
slovenia,armenia,34
slovenia,australia,50
slovenia,austria,72
slovenia,austriahungary,1
slovenia,azerbaijan,38
slovenia,bahamas,39
slovenia,bahrain,32
slovenia,bangladesh,37
slovenia,barbados,36
slovenia,bavariaelect,1
slovenia,belarus,36
slovenia,belgium,74
slovenia,belize,41
slovenia,benin,44
slovenia,bhutan,22
slovenia,bolivia,36
slovenia,bosnia,46
slovenia,botswana,35
slovenia,brazil,45
slovenia,brunei,27
slovenia,bulgaria,67
slovenia,burkinafaso,41
slovenia,burundi,35
slovenia,car,35
slovenia,cambodia,36
slovenia,cameroon,46
slovenia,canada,49
slovenia,capeverde,35
slovenia,chad,36
slovenia,chile,44
slovenia,china,45
slovenia,colombia,44
slovenia,comoros,33
slovenia,congobrazz,45
slovenia,costarica,40
slovenia,croatia,69
slovenia,cuba,32
slovenia,cyprus,57
slovenia,czechrep,69
slovenia,czechoslovakia,1
slovenia,denmark,70
slovenia,djibouti,32
slovenia,domrepublic,43
slovenia,dominica,33
slovenia,etimor,21
slovenia,ecuador,40
slovenia,egypt,43
slovenia,elsalvador,32
slovenia,eqguinea,28
slovenia,eritrea,31
slovenia,estonia,63
slovenia,ethiopia,34
slovenia,fyromacedonia,45
slovenia,fiji,39
slovenia,finland,72
slovenia,france,75
slovenia,gabon,43
slovenia,gambia,38
slovenia,georgia,42
slovenia,germany,70
slovenia,ghana,43
slovenia,greece,72
slovenia,grenada,32
slovenia,guatemala,37
slovenia,guinea,42
slovenia,guineabissau,33
slovenia,guyana,38
slovenia,haiti,37
slovenia,hessegrand,1
slovenia,honduras,36
slovenia,hungary,70
slovenia,iceland,49
slovenia,india,42
slovenia,indonesia,38
slovenia,iran,33
slovenia,iraq,27
slovenia,ireland,67
slovenia,israel,50
slovenia,italy,76
slovenia,ivorycoast,44
slovenia,jamaica,37
slovenia,japan,48
slovenia,jordan,38
slovenia,kazakhstan,33
slovenia,kenya,44
slovenia,kiribati,22
slovenia,korea,1
slovenia,kosovo,5
slovenia,kuwait,31
slovenia,kyrgyzstan,31
slovenia,laos,30
slovenia,latvia,61
slovenia,lebanon,35
slovenia,lesotho,34
slovenia,liberia,35
slovenia,libya,29
slovenia,liechtenstein,20
slovenia,lithuania,63
slovenia,luxembourg,65
slovenia,madagascar,42
slovenia,malawi,37
slovenia,malaysia,39
slovenia,maldives,28
slovenia,mali,39
slovenia,malta,64
slovenia,marshallis,21
slovenia,mauritania,40
slovenia,mauritius,43
slovenia,mecklenburg,1
slovenia,mexico,48
slovenia,micronesiafs,16
slovenia,moldova,41
slovenia,monaco,34
slovenia,mongolia,36
slovenia,morocco,46
slovenia,montenegro,45
slovenia,mozambique,40
slovenia,myanmar,30
slovenia,namibia,40
slovenia,nauru,20
slovenia,nepal,33
slovenia,netherlands,75
slovenia,newzealand,46
slovenia,nicaragua,37
slovenia,niger,36
slovenia,nigeria,43
slovenia,nokorea,21
slovenia,norway,64
slovenia,nyemen,1
slovenia,oman,33
slovenia,pakistan,38
slovenia,palau,16
slovenia,panama,38
slovenia,papuanewguinea,37
slovenia,paraguay,37
slovenia,peru,43
slovenia,philippines,41
slovenia,poland,69
slovenia,portugal,75
slovenia,qatar,32
slovenia,romania,69
slovenia,russia,50
slovenia,rwanda,35
slovenia,sanmarino,24
slovenia,saotome,29
slovenia,saudiarabia,36
slovenia,senegal,42
slovenia,seychelles,37
slovenia,sierraleone,38
slovenia,singapore,31
slovenia,slovakia,69
slovenia,soafrica,50
slovenia,sokorea,49
slovenia,sosudan,18
slovenia,solomonis,26
slovenia,somalia,28
slovenia,spain,76
slovenia,srilanka,35
slovenia,stkitts,30
slovenia,stlucia,32
slovenia,stvincent,31
slovenia,sudan,38
slovenia,suriname,38
slovenia,swaziland,36
slovenia,sweden,72
slovenia,switzerland,63
slovenia,syria,31
slovenia,taiwan,4
slovenia,tajikistan,29
slovenia,tanzania,42
slovenia,thailand,40
slovenia,togo,44
slovenia,tonga,31
slovenia,trinidad,41
slovenia,tunisia,46
slovenia,turkey,58
slovenia,turkmenistan,30
slovenia,tuvalu,24
slovenia,twosicilies,1
slovenia,uae,35
slovenia,uk,71
slovenia,usa,45
slovenia,uganda,39
slovenia,ukraine,49
slovenia,uruguay,42
slovenia,uzbekistan,33
slovenia,vanuatu,32
slovenia,venezuela,40
slovenia,vietnam,32
slovenia,wsamoa,28
slovenia,wurtenburg,1
slovenia,yemen,31
slovenia,yugoslaviaserb,56
slovenia,zaire,38
slovenia,zambia,37
slovenia,zanzibar,1
slovenia,zimbabwe,36
soafrica,afghanistan,27
soafrica,albania,39
soafrica,algeria,62
soafrica,andorra,17
soafrica,angola,58
soafrica,antiguabarbuda,36
soafrica,argentina,57
soafrica,armenia,31
soafrica,australia,58
soafrica,austria,57
soafrica,austriahungary,1
soafrica,azerbaijan,35
soafrica,baden,1
soafrica,bahamas,44
soafrica,bahrain,37
soafrica,bangladesh,47
soafrica,barbados,42
soafrica,bavariaelect,1
soafrica,belarus,33
soafrica,belgium,62
soafrica,belize,45
soafrica,benin,62
soafrica,bhutan,24
soafrica,bolivia,38
soafrica,bosnia,35
soafrica,botswana,59
soafrica,brazil,57
soafrica,brunei,34
soafrica,bulgaria,52
soafrica,burkinafaso,60
soafrica,burundi,54
soafrica,car,51
soafrica,cambodia,36
soafrica,cameroon,73
soafrica,canada,58
soafrica,capeverde,52
soafrica,chad,55
soafrica,chile,46
soafrica,china,57
soafrica,colombia,50
soafrica,comoros,54
soafrica,congobrazz,60
soafrica,costarica,41
soafrica,croatia,53
soafrica,cuba,36
soafrica,cyprus,48
soafrica,czechrep,47
soafrica,czechoslovakia,1
soafrica,denmark,60
soafrica,djibouti,49
soafrica,domrepublic,46
soafrica,dominica,37
soafrica,etimor,22
soafrica,ecuador,41
soafrica,egypt,64
soafrica,elsalvador,31
soafrica,eqguinea,43
soafrica,eritrea,49
soafrica,estonia,45
soafrica,ethiopia,55
soafrica,fyromacedonia,34
soafrica,fiji,42
soafrica,finland,64
soafrica,france,65
soafrica,gabon,61
soafrica,gambia,62
soafrica,georgia,38
soafrica,germany,60
soafrica,ghana,71
soafrica,greece,54
soafrica,grenada,39
soafrica,guatemala,38
soafrica,guinea,58
soafrica,guineabissau,50
soafrica,guyana,43
soafrica,haiti,38
soafrica,honduras,38
soafrica,hungary,50
soafrica,iceland,40
soafrica,india,68
soafrica,indonesia,46
soafrica,iran,45
soafrica,iraq,34
soafrica,ireland,49
soafrica,israel,45
soafrica,italy,64
soafrica,ivorycoast,63
soafrica,jamaica,44
soafrica,japan,62
soafrica,jordan,40
soafrica,kazakhstan,34
soafrica,kenya,77
soafrica,kiribati,24
soafrica,kosovo,5
soafrica,kuwait,44
soafrica,kyrgyzstan,28
soafrica,laos,32
soafrica,latvia,43
soafrica,lebanon,37
soafrica,lesotho,59
soafrica,liberia,53
soafrica,libya,51
soafrica,liechtenstein,13
soafrica,lithuania,46
soafrica,luxembourg,52
soafrica,madagascar,61
soafrica,malawi,61
soafrica,malaysia,50
soafrica,maldives,32
soafrica,mali,56
soafrica,malta,50
soafrica,marshallis,24
soafrica,mauritania,59
soafrica,mauritius,72
soafrica,mecklenburg,1
soafrica,mexico,51
soafrica,micronesiafs,17
soafrica,moldova,34
soafrica,monaco,30
soafrica,mongolia,41
soafrica,morocco,60
soafrica,montenegro,35
soafrica,mozambique,66
soafrica,myanmar,34
soafrica,namibia,66
soafrica,nauru,22
soafrica,nepal,36
soafrica,netherlands,66
soafrica,newzealand,50
soafrica,nicaragua,38
soafrica,niger,55
soafrica,nigeria,70
soafrica,nokorea,26
soafrica,norway,61
soafrica,oman,41
soafrica,pakistan,52
soafrica,palau,20
soafrica,panama,42
soafrica,papuanewguinea,42
soafrica,paraguay,36
soafrica,parma,1
soafrica,peru,48
soafrica,philippines,48
soafrica,poland,54
soafrica,portugal,61
soafrica,qatar,38
soafrica,romania,52
soafrica,russia,47
soafrica,rwanda,55
soafrica,svietnam,1
soafrica,sanmarino,20
soafrica,saotome,44
soafrica,saudiarabia,52
soafrica,senegal,65
soafrica,seychelles,60
soafrica,sierraleone,64
soafrica,singapore,40
soafrica,slovakia,48
soafrica,slovenia,51
soafrica,sokorea,60
soafrica,sosudan,26
soafrica,solomonis,31
soafrica,somalia,47
soafrica,spain,64
soafrica,srilanka,49
soafrica,stkitts,34
soafrica,stlucia,36
soafrica,stvincent,33
soafrica,sudan,61
soafrica,suriname,38
soafrica,swaziland,61
soafrica,sweden,61
soafrica,switzerland,59
soafrica,syria,34
soafrica,taiwan,4
soafrica,tajikistan,29
soafrica,tanzania,72
soafrica,thailand,47
soafrica,togo,62
soafrica,tonga,34
soafrica,trinidad,48
soafrica,tunisia,63
soafrica,turkey,48
soafrica,turkmenistan,27
soafrica,tuscany,1
soafrica,tuvalu,27
soafrica,uae,42
soafrica,uk,68
soafrica,usa,54
soafrica,uganda,66
soafrica,ukraine,39
soafrica,uruguay,43
soafrica,uzbekistan,30
soafrica,vanuatu,37
soafrica,venezuela,42
soafrica,vietnam,36
soafrica,wsamoa,31
soafrica,wurtenburg,1
soafrica,yemen,39
soafrica,yugoslaviaserb,44
soafrica,zaire,56
soafrica,zambia,63
soafrica,zimbabwe,61
sokorea,afghanistan,39
sokorea,albania,40
sokorea,algeria,52
sokorea,andorra,17
sokorea,angola,43
sokorea,antiguabarbuda,29
sokorea,argentina,59
sokorea,armenia,33
sokorea,australia,70
sokorea,austria,60
sokorea,austriahungary,1
sokorea,azerbaijan,37
sokorea,baden,1
sokorea,bahamas,38
sokorea,bahrain,36
sokorea,bangladesh,61
sokorea,barbados,33
sokorea,bavariaelect,1
sokorea,belarus,33
sokorea,belgium,66
sokorea,belize,39
sokorea,benin,48
sokorea,bhutan,35
sokorea,bolivia,39
sokorea,bosnia,35
sokorea,botswana,38
sokorea,brazil,58
sokorea,brunei,42
sokorea,bulgaria,52
sokorea,burkinafaso,49
sokorea,burundi,38
sokorea,car,38
sokorea,cambodia,51
sokorea,cameroon,56
sokorea,canada,69
sokorea,capeverde,40
sokorea,chad,41
sokorea,chile,48
sokorea,china,84
sokorea,colombia,50
sokorea,comoros,38
sokorea,congobrazz,47
sokorea,costarica,44
sokorea,croatia,49
sokorea,cuba,39
sokorea,cyprus,45
sokorea,czechrep,47
sokorea,denmark,65
sokorea,djibouti,36
sokorea,domrepublic,41
sokorea,dominica,29
sokorea,etimor,23
sokorea,ecuador,43
sokorea,egypt,60
sokorea,elsalvador,34
sokorea,eqguinea,33
sokorea,eritrea,34
sokorea,estonia,45
sokorea,ethiopia,38
sokorea,fyromacedonia,33
sokorea,fiji,46
sokorea,finland,68
sokorea,france,74
sokorea,gabon,47
sokorea,gambia,44
sokorea,georgia,41
sokorea,germany,68
sokorea,ghana,52
sokorea,greece,54
sokorea,grenada,30
sokorea,guatemala,41
sokorea,guinea,46
sokorea,guineabissau,37
sokorea,guyana,36
sokorea,haiti,35
sokorea,honduras,39
sokorea,hungary,51
sokorea,iceland,41
sokorea,india,79
sokorea,indonesia,61
sokorea,iran,54
sokorea,iraq,40
sokorea,ireland,51
sokorea,israel,49
sokorea,italy,68
sokorea,ivorycoast,52
sokorea,jamaica,36
sokorea,japan,86
sokorea,jordan,42
sokorea,kazakhstan,39
sokorea,kenya,56
sokorea,kiribati,23
sokorea,kosovo,5
sokorea,kuwait,45
sokorea,kyrgyzstan,33
sokorea,laos,45
sokorea,latvia,41
sokorea,lebanon,37
sokorea,lesotho,39
sokorea,liberia,41
sokorea,libya,42
sokorea,liechtenstein,15
sokorea,lithuania,44
sokorea,luxembourg,53
sokorea,madagascar,46
sokorea,malawi,42
sokorea,malaysia,62
sokorea,maldives,39
sokorea,mali,43
sokorea,malta,43
sokorea,marshallis,28
sokorea,mauritania,46
sokorea,mauritius,52
sokorea,mexico,57
sokorea,micronesiafs,23
sokorea,moldova,35
sokorea,monaco,27
sokorea,mongolia,52
sokorea,morocco,56
sokorea,montenegro,35
sokorea,mozambique,46
sokorea,myanmar,44
sokorea,namibia,45
sokorea,nauru,22
sokorea,nepal,49
sokorea,netherlands,68
sokorea,newzealand,63
sokorea,nicaragua,43
sokorea,niger,41
sokorea,nigeria,53
sokorea,nokorea,33
sokorea,norway,69
sokorea,nyemen,1
sokorea,oman,39
sokorea,pakistan,64
sokorea,palau,23
sokorea,panama,44
sokorea,papuanewguinea,45
sokorea,paraguay,37
sokorea,peru,52
sokorea,philippines,67
sokorea,poland,55
sokorea,portugal,65
sokorea,qatar,38
sokorea,romania,51
sokorea,russia,59
sokorea,rwanda,38
sokorea,syemen,1
sokorea,sanmarino,20
sokorea,saotome,32
sokorea,saudiarabia,53
sokorea,saxony,1
sokorea,senegal,50
sokorea,seychelles,40
sokorea,sierraleone,46
sokorea,singapore,52
sokorea,slovakia,47
sokorea,slovenia,49
sokorea,soafrica,61
sokorea,sosudan,25
sokorea,solomonis,29
sokorea,somalia,33
sokorea,spain,66
sokorea,srilanka,56
sokorea,stkitts,27
sokorea,stlucia,28
sokorea,stvincent,27
sokorea,sudan,47
sokorea,suriname,34
sokorea,swaziland,41
sokorea,sweden,64
sokorea,switzerland,65
sokorea,syria,35
sokorea,taiwan,10
sokorea,tajikistan,33
sokorea,tanzania,49
sokorea,thailand,67
sokorea,togo,49
sokorea,tonga,33
sokorea,trinidad,40
sokorea,tunisia,54
sokorea,turkey,54
sokorea,turkmenistan,30
sokorea,tuvalu,25
sokorea,uae,41
sokorea,uk,65
sokorea,usa,70
sokorea,uganda,46
sokorea,ukraine,42
sokorea,uruguay,43
sokorea,uzbekistan,35
sokorea,vanuatu,36
sokorea,venezuela,45
sokorea,vietnam,50
sokorea,wsamoa,31
sokorea,yemen,38
sokorea,yugoslaviaserb,45
sokorea,zaire,41
sokorea,zambia,43
sokorea,zimbabwe,41
sosudan,afghanistan,16
sosudan,albania,18
sosudan,algeria,26
sosudan,andorra,8
sosudan,angola,26
sosudan,antiguabarbuda,14
sosudan,argentina,25
sosudan,armenia,17
sosudan,australia,18
sosudan,austria,25
sosudan,azerbaijan,18
sosudan,bahamas,18
sosudan,bahrain,15
sosudan,bangladesh,18
sosudan,barbados,16
sosudan,belarus,16
sosudan,belgium,28
sosudan,belize,18
sosudan,benin,29
sosudan,bhutan,14
sosudan,bolivia,16
sosudan,bosnia,17
sosudan,botswana,24
sosudan,brazil,27
sosudan,brunei,12
sosudan,bulgaria,17
sosudan,burkinafaso,28
sosudan,burundi,30
sosudan,car,29
sosudan,cambodia,17
sosudan,cameroon,29
sosudan,canada,24
sosudan,capeverde,25
sosudan,chad,26
sosudan,chile,18
sosudan,china,24
sosudan,colombia,18
sosudan,comoros,29
sosudan,congobrazz,30
sosudan,costarica,18
sosudan,croatia,18
sosudan,cuba,13
sosudan,cyprus,18
sosudan,czechrep,15
sosudan,denmark,25
sosudan,djibouti,29
sosudan,domrepublic,17
sosudan,dominica,15
sosudan,etimor,15
sosudan,ecuador,18
sosudan,egypt,30
sosudan,elsalvador,17
sosudan,eqguinea,21
sosudan,eritrea,26
sosudan,estonia,18
sosudan,ethiopia,31
sosudan,fyromacedonia,15
sosudan,fiji,18
sosudan,finland,25
sosudan,france,26
sosudan,gabon,28
sosudan,gambia,29
sosudan,georgia,18
sosudan,germany,23
sosudan,ghana,29
sosudan,greece,18
sosudan,grenada,13
sosudan,guatemala,18
sosudan,guinea,29
sosudan,guineabissau,27
sosudan,guyana,18
sosudan,haiti,18
sosudan,honduras,16
sosudan,hungary,17
sosudan,iceland,20
sosudan,india,24
sosudan,indonesia,17
sosudan,iran,17
sosudan,iraq,14
sosudan,ireland,17
sosudan,israel,18
sosudan,italy,25
sosudan,ivorycoast,29
sosudan,jamaica,17
sosudan,japan,25
sosudan,jordan,18
sosudan,kazakhstan,18
sosudan,kenya,32
sosudan,kiribati,10
sosudan,kosovo,4
sosudan,kuwait,24
sosudan,kyrgyzstan,16
sosudan,laos,16
sosudan,latvia,15
sosudan,lebanon,17
sosudan,lesotho,27
sosudan,liberia,26
sosudan,libya,30
sosudan,liechtenstein,6
sosudan,lithuania,16
sosudan,luxembourg,23
sosudan,madagascar,30
sosudan,malawi,29
sosudan,malaysia,17
sosudan,maldives,17
sosudan,mali,28
sosudan,malta,18
sosudan,marshallis,11
sosudan,mauritania,29
sosudan,mauritius,30
sosudan,mexico,17
sosudan,micronesiafs,12
sosudan,moldova,16
sosudan,monaco,10
sosudan,mongolia,17
sosudan,morocco,28
sosudan,montenegro,15
sosudan,mozambique,29
sosudan,myanmar,16
sosudan,namibia,26
sosudan,nauru,8
sosudan,nepal,17
sosudan,netherlands,25
sosudan,newzealand,17
sosudan,nicaragua,18
sosudan,niger,27
sosudan,nigeria,29
sosudan,nokorea,10
sosudan,norway,28
sosudan,oman,17
sosudan,pakistan,18
sosudan,palau,8
sosudan,panama,17
sosudan,papuanewguinea,16
sosudan,paraguay,17
sosudan,peru,18
sosudan,philippines,18
sosudan,poland,17
sosudan,portugal,25
sosudan,qatar,17
sosudan,romania,18
sosudan,russia,16
sosudan,rwanda,29
sosudan,sanmarino,9
sosudan,saotome,25
sosudan,saudiarabia,24
sosudan,senegal,29
sosudan,seychelles,30
sosudan,sierraleone,29
sosudan,singapore,14
sosudan,slovakia,15
sosudan,slovenia,18
sosudan,soafrica,26
sosudan,sokorea,25
sosudan,solomonis,12
sosudan,somalia,30
sosudan,spain,25
sosudan,srilanka,17
sosudan,stkitts,12
sosudan,stlucia,14
sosudan,stvincent,12
sosudan,sudan,32
sosudan,suriname,16
sosudan,swaziland,26
sosudan,sweden,25
sosudan,switzerland,25
sosudan,syria,16
sosudan,taiwan,2
sosudan,tajikistan,16
sosudan,tanzania,31
sosudan,thailand,18
sosudan,togo,29
sosudan,tonga,14
sosudan,trinidad,17
sosudan,tunisia,29
sosudan,turkey,18
sosudan,turkmenistan,16
sosudan,tuvalu,11
sosudan,uae,17
sosudan,uk,24
sosudan,usa,24
sosudan,uganda,31
sosudan,ukraine,17
sosudan,uruguay,18
sosudan,uzbekistan,16
sosudan,vanuatu,15
sosudan,venezuela,18
sosudan,vietnam,15
sosudan,wsamoa,13
sosudan,yemen,16
sosudan,yugoslaviaserb,18
sosudan,zaire,28
sosudan,zambia,28
sosudan,zimbabwe,28
solomonis,afghanistan,21
solomonis,albania,20
solomonis,algeria,22
solomonis,andorra,6
solomonis,angola,25
solomonis,antiguabarbuda,27
solomonis,argentina,23
solomonis,armenia,19
solomonis,australia,32
solomonis,austria,27
solomonis,azerbaijan,19
solomonis,bahamas,28
solomonis,bahrain,18
solomonis,bangladesh,30
solomonis,barbados,28
solomonis,belarus,14
solomonis,belgium,29
solomonis,belize,30
solomonis,benin,26
